Date,Open,High,Low,Close,Volume
2010-09-27,17.167,17.372,17.126,17.249,6916210
2010-09-28,16.922,17.576,16.922,17.29,6395314
2010-09-29,17.453,17.494,17.126,17.494,5042823
2010-09-30,17.331,17.494,17.045,17.208,5569281
2010-10-04,17.494,17.903,17.29,17.862,10392907
2010-10-05,17.985,18.107,17.453,17.617,4821333
2010-10-06,17.903,18.271,17.699,17.78,7889081
2010-10-07,18.393,18.393,17.862,17.944,16863886
2010-10-08,17.985,18.148,17.78,18.026,5548445
2010-10-11,18.148,18.189,17.576,17.903,4286178
2010-10-12,17.903,17.903,17.331,17.494,4652100
2010-10-13,18.189,18.639,17.944,18.639,10342743
2010-10-14,18.843,18.966,18.189,18.393,49962190
2010-10-15,18.312,18.312,17.862,17.903,8871273
2010-10-18,17.699,17.985,17.167,17.535,8046361
2010-10-19,17.576,17.821,17.413,17.576,7590919
2010-10-20,17.658,17.739,17.167,17.453,6831046
2010-10-21,17.658,17.74,17.126,17.331,8756304
2010-10-22,17.249,17.494,16.963,17.086,4565962
2010-10-25,17.249,17.453,17.086,17.208,5046500
2010-10-26,17.453,17.453,17.126,17.372,5825629
2010-10-27,17.29,17.576,17.004,17.167,6661967
2010-10-28,17.167,17.535,16.963,17.045,6851974
2010-10-29,17.167,17.167,16.963,17.045,5953380
2010-11-01,17.29,17.413,17.086,17.126,6206997
2010-11-02,17.045,17.576,17.045,17.249,4368091
2010-11-03,17.453,17.862,17.167,17.617,13212500
2010-11-04,17.617,18.23,17.484,17.617,14808987
2010-11-05,17.576,17.944,17.453,17.74,10078937
2010-11-08,17.903,18.271,17.617,18.189,11634781
2010-11-09,18.189,18.312,17.78,18.066,8333689
2010-11-10,17.903,18.312,17.74,17.985,7778009
2010-11-11,18.393,18.393,17.985,18.107,5814808
2010-11-12,18.271,18.393,17.862,18.066,7497500
2010-11-15,18.353,18.353,17.903,18.026,3327668
2010-11-16,18.802,19.293,18.393,18.639,9708926
2010-11-17,18.393,19.129,18.393,18.557,11758888
2010-11-18,18.557,19.17,18.434,18.925,9420316
2010-11-19,19.211,19.211,18.639,18.884,4594883
2010-11-22,19.293,19.293,18.639,18.761,4373188
2010-11-23,19.129,19.129,18.312,18.475,4423283
2010-11-24,18.68,18.68,18.312,18.475,5542189
2010-11-25,18.393,18.72,18.393,18.639,2530820
2010-11-26,18.434,18.68,18.312,18.516,3709000
2010-11-29,18.557,18.761,18.353,18.68,2553499
2010-11-30,18.557,18.802,18.393,18.516,3577569
2010-12-01,18.802,19.415,18.761,19.088,8673245
2010-12-02,19.211,19.538,19.211,19.374,7994748
2010-12-03,19.374,19.62,19.293,19.293,6468992
2010-12-06,19.538,19.701,19.047,19.088,5991650
2010-12-07,19.129,19.701,19.129,19.701,5058449
2010-12-08,19.701,19.701,19.17,19.252,4929130
2010-12-09,19.538,19.701,19.334,19.374,5203682
2010-12-10,19.211,19.538,18.925,19.047,5860863
2010-12-13,19.62,19.62,19.211,19.497,3537985
2010-12-14,19.497,19.62,19.293,19.374,3089440
2010-12-15,19.17,19.293,17.617,17.985,21027034
2010-12-16,17.576,18.107,17.535,17.74,14064536
2010-12-17,17.576,18.189,17.494,18.148,7307718
2010-12-20,17.985,18.107,17.576,17.821,4993565
2010-12-21,17.903,18.066,17.617,17.944,2864280
2010-12-22,17.903,18.189,17.862,17.944,3307436
2010-12-23,17.862,18.107,17.821,17.821,1815280
2010-12-28,17.494,17.576,17.208,17.29,2697900
2010-12-29,17.29,17.74,17.249,17.658,4089000
2010-12-30,17.576,17.862,17.494,17.699,1997071
2011-01-03,17.453,17.821,17.372,17.78,2511246
2011-01-04,17.78,18.68,17.74,18.312,5857539
2011-01-05,18.516,18.516,18.189,18.393,3864239
2011-01-06,18.271,18.353,17.862,18.271,5245600
2011-01-07,18.353,18.393,18.23,18.271,3552471
2011-01-10,18.271,18.434,17.78,18.026,4639042
2011-01-11,18.475,18.475,18.189,18.312,4142115
2011-01-12,18.393,18.598,18.353,18.475,4881918
2011-01-13,18.925,19.047,18.516,18.884,7769142
2011-01-14,18.966,18.966,18.557,18.843,3128433
2011-01-17,19.211,19.211,18.761,18.802,3441088
2011-01-18,19.007,19.129,18.72,18.884,1977000
2011-01-19,18.884,19.047,18.761,18.884,2822713
2011-01-20,18.516,18.639,17.944,18.189,8294000
2011-01-21,17.74,17.78,16.799,17.126,21985316
2011-01-24,17.494,17.494,16.636,16.922,10655351
2011-01-25,17.126,17.372,17.086,17.331,4858186
2011-01-26,17.331,17.413,16.677,16.922,7122267
2011-01-27,16.759,17.086,16.636,16.636,6636070
2011-01-28,16.718,16.759,16.391,16.432,7411500
2011-01-31,16.186,16.268,15.941,16.055,11541885
2011-02-01,16.072,16.333,15.941,16.268,13346318
2011-02-07,16.84,17.167,16.677,16.963,9578611
2011-02-08,16.963,17.045,16.35,16.513,8411411
2011-02-09,16.333,16.432,15.957,16.137,8412189
2011-02-10,15.99,16.137,15.859,15.974,7459721
2011-02-11,15.99,16.513,15.99,16.301,11285472
2011-02-14,16.154,16.677,16.023,16.317,5561000
2011-02-15,16.317,16.317,15.614,15.761,9733990
2011-02-16,15.679,15.761,15.303,15.483,11177697
2011-02-17,15.369,15.957,15.222,15.908,9326782
2011-02-18,16.186,16.186,15.957,16.006,7254593
2011-02-21,15.859,16.023,15.532,15.581,5149260
2011-02-22,15.173,15.271,14.715,14.78,17739095
2011-02-23,14.486,14.633,14.143,14.159,16038642
2011-02-24,13.963,14.094,13.897,13.963,11988606
2011-02-25,14.535,14.649,14.355,14.47,13563491
2011-02-28,14.878,14.895,14.649,14.797,11765885
2011-03-01,14.878,15.124,14.862,14.976,7061964
2011-03-02,14.715,14.764,14.551,14.6,9212140
2011-03-03,14.813,15.091,14.633,14.927,12382863
2011-03-04,15.287,15.352,14.797,14.96,12946415
2011-03-07,14.633,14.846,14.371,14.437,14923198
2011-03-08,14.453,14.813,14.388,14.813,22575348
2011-03-09,15.042,15.581,14.976,15.483,31517953
2011-03-10,15.369,15.451,14.976,15.091,25738775
2011-03-11,15.189,15.532,14.96,15.32,18526369
2011-03-14,15.287,15.369,15.156,15.352,14630795
2011-03-15,14.862,15.287,14.731,14.927,22973143
2011-03-16,14.878,15.058,14.797,14.862,17219500
2011-03-17,14.42,14.698,14.306,14.437,15285876
2011-03-18,14.568,14.6,14.322,14.371,13279032
2011-03-21,14.502,14.633,14.339,14.47,11439001
2011-03-22,14.633,15.074,14.551,14.911,12613039
2011-03-23,14.927,15.042,14.731,14.878,9215579
2011-03-24,15.107,15.107,14.862,14.911,5951174
2011-03-25,14.911,15.189,14.878,15.042,5996374
2011-03-28,15.124,15.189,14.96,15.009,6234000
2011-03-29,15.124,15.14,14.96,14.993,7631000
2011-03-30,15.173,15.369,15.074,15.238,10362909
2011-03-31,15.516,15.516,15.189,15.238,9004388
2011-04-01,15.352,15.352,15.222,15.271,6007026
2011-04-04,15.271,15.483,15.238,15.418,8072943
2011-04-06,15.598,15.859,15.434,15.81,14027461
2011-04-07,15.827,15.892,15.663,15.794,10011732
2011-04-08,15.745,15.941,15.679,15.925,9047472
2011-04-11,15.794,15.974,15.712,15.843,6933191
2011-04-12,16.023,16.023,15.728,15.827,9648972
2011-04-13,15.99,16.268,15.941,16.137,12839107
2011-04-14,16.088,16.137,16.055,16.088,4538373
2011-04-15,16.105,16.268,15.974,16.023,7693916
2011-04-18,16.023,16.088,15.778,15.778,4920721
2011-04-19,15.712,15.761,15.614,15.663,5661527
2011-04-20,15.369,15.647,15.369,15.63,8516293
2011-04-21,15.761,15.908,15.663,15.892,7873440
2011-04-26,15.778,15.859,15.663,15.81,4212730
2011-04-27,15.941,16.154,15.941,16.072,8027276
2011-04-28,16.268,16.268,15.876,16.023,6532404
2011-04-29,16.023,16.121,15.81,15.843,5444929
2011-05-03,16.105,16.121,15.794,15.843,3405866
2011-05-04,15.696,15.843,15.696,15.761,3589375
2011-05-05,15.778,15.794,15.581,15.761,4777162
2011-05-06,16.105,16.472,16.072,16.268,16278128
2011-05-09,16.35,16.391,16.186,16.203,5559271
2011-05-11,15.998,16.509,15.998,16.305,4889968
2011-05-12,16.373,16.373,16.237,16.271,5628355
2011-05-13,16.424,16.492,16.083,16.407,5932916
2011-05-16,15.93,16.237,15.93,16.152,3065629
2011-05-17,16.135,16.169,15.998,16.101,2010501
2011-05-18,16.015,16.083,15.913,16.015,5542985
2011-05-19,16.254,16.254,15.964,15.998,5274245
2011-05-20,16.458,16.458,15.76,15.794,8794195
2011-05-23,15.658,15.658,15.335,15.352,8296859
2011-05-24,15.403,15.641,15.318,15.488,3387824
2011-05-25,15.181,15.471,15.181,15.369,3295119
2011-05-26,15.403,15.573,15.25,15.471,2365425
2011-05-27,15.471,15.726,15.403,15.692,4101234
2011-05-30,15.692,15.828,15.471,15.658,1695285
2011-05-31,15.726,15.913,15.641,15.862,5245384
2011-06-01,15.862,15.981,15.794,15.845,6075449
2011-06-02,15.777,16.066,15.709,15.777,3877677
2011-06-03,15.981,15.981,15.59,15.624,4392898
2011-06-07,15.624,15.964,15.624,15.896,5356504
2011-06-08,15.794,15.93,15.658,15.692,4184355
2011-06-09,15.896,15.896,15.318,15.488,4090557
2011-06-10,15.437,15.573,15.301,15.369,3171028
2011-06-13,15.352,15.522,15.25,15.437,2049155
2011-06-14,15.13,15.488,15.13,15.352,4780531
2011-06-15,15.556,15.556,15.301,15.386,5616985
2011-06-16,15.198,15.386,14.977,15.096,7575477
2011-06-17,15.318,15.318,15.096,15.25,4002955
2011-06-20,15.403,15.471,14.892,14.943,6209096
2011-06-21,15.233,15.233,14.824,14.875,5741040
2011-06-22,14.807,14.994,14.807,14.943,4202142
2011-06-23,14.892,14.892,14.347,14.382,11885444
2011-06-24,14.722,15.267,14.62,15.147,12943495
2011-06-27,14.977,15.147,14.892,14.909,4322046
2011-06-28,15.233,15.233,14.892,15.13,5542314
2011-06-29,15.13,15.403,15.113,15.318,5405621
2011-06-30,15.488,15.692,15.284,15.335,7494941
2011-07-04,15.505,15.692,15.488,15.658,4969373
2011-07-05,15.658,15.692,15.522,15.59,3141496
2011-07-06,15.862,15.862,15.488,15.505,2874243
2011-07-07,15.692,15.692,15.301,15.556,2552941
2011-07-08,15.658,15.743,15.42,15.505,3926872
2011-07-11,15.318,15.386,15.181,15.233,3245051
2011-07-12,15.233,15.318,14.926,15.113,6521245
2011-07-13,14.994,15.147,14.96,15.011,5042852
2011-07-14,14.994,15.369,14.943,15.25,4894033
2011-07-15,15.539,15.556,15.301,15.539,5823841
2011-07-18,15.471,15.505,15.198,15.301,2109805
2011-07-19,15.556,15.556,15.318,15.505,2587647
2011-07-20,15.726,15.726,15.403,15.403,2372363
2011-07-21,15.369,15.471,15.318,15.369,2902108
2011-07-22,15.624,15.743,15.42,15.743,6729268
2011-07-25,15.913,15.947,15.743,15.76,6751939
2011-07-26,15.998,15.998,15.845,15.913,4966758
2011-07-27,16.049,16.066,15.794,15.862,4265480
2011-07-28,15.998,15.998,15.59,15.641,4940106
2011-07-29,15.726,15.726,15.335,15.369,7343972
2011-08-01,15.454,15.641,15.318,15.318,4494344
2011-08-02,15.556,15.556,15.301,15.369,12097387
2011-08-03,15.215,15.215,15.113,15.164,9030197
2011-08-04,15.011,15.233,14.858,14.977,11533666
2011-08-05,14.552,14.552,14.194,14.365,20340096
2011-08-08,13.769,14.194,13.769,14.007,10465460
2011-08-09,13.497,14.092,13.275,13.854,11264195
2011-08-10,13.956,14.126,13.786,13.905,6860501
2011-08-11,13.241,13.752,13.19,13.633,20030077
2011-08-12,13.616,13.616,13.19,13.292,12911938
2011-08-15,13.19,13.616,13.19,13.548,9543306
2011-08-16,13.786,13.837,13.582,13.616,6031535
2011-08-17,13.582,13.956,13.582,13.684,4869193
2011-08-18,13.854,13.871,13.616,13.65,2520721
2011-08-19,13.394,13.514,12.765,12.901,8832459
2011-08-22,12.901,13.02,12.373,12.952,5250332
2011-08-23,12.969,13.173,12.646,12.952,4530484
2011-08-24,12.952,13.037,12.833,12.833,2598858
2011-08-25,12.884,13.003,12.765,12.986,2979428
2011-08-26,12.85,13.088,12.85,12.918,3128596
2011-08-29,12.969,13.173,12.935,13.037,2381339
2011-08-30,13.105,13.275,13.088,13.122,3901992
2011-08-31,13.275,13.411,13.105,13.343,3969191
2011-09-01,13.616,13.769,13.548,13.633,5473537
2011-09-02,13.956,13.956,13.36,13.394,4306269
2011-09-05,13.207,13.445,12.935,13.054,4568920
2011-09-06,12.918,13.071,12.833,12.986,3446276
2011-09-07,13.158,13.348,13.055,13.124,6307995
2011-09-08,13.141,13.227,12.9,13.072,3017109
2011-09-09,13.227,13.227,13.106,13.141,2450049
2011-09-12,13.072,13.072,12.435,12.452,5209376
2011-09-14,12.814,12.831,11.608,11.711,13357238
2011-09-15,11.625,11.987,11.333,11.505,10390562
2011-09-16,11.729,12.142,11.729,11.798,9401928
2011-09-19,11.798,11.884,11.453,11.522,3670889
2011-09-20,11.625,11.625,11.023,11.298,8480444
2011-09-21,10.971,11.401,10.971,11.281,8683006
2011-09-22,11.109,11.109,10.799,10.833,6915217
2011-09-23,10.506,11.333,10.506,11.057,12847218
2011-09-26,11.04,11.195,10.351,10.489,8576019
2011-09-27,10.764,11.005,10.678,10.954,5838669
2011-09-28,10.764,11.419,10.764,10.988,8681951
2011-09-30,11.539,11.539,10.885,11.023,7183479
2011-10-03,10.764,11.091,10.558,10.592,5161181
2011-10-04,10.454,10.575,10.161,10.23,4966639
2011-10-06,11.815,11.815,10.85,10.936,10694118
2011-10-07,11.005,11.419,11.195,11.367,6977253
2011-10-10,11.47,11.47,11.195,11.298,6629010
2011-10-11,11.625,11.832,11.401,11.488,9021667
2011-10-12,11.367,11.556,11.298,11.505,6409127
2011-10-13,12.056,12.056,11.694,11.866,8877795
2011-10-14,11.763,11.798,11.401,11.47,5923153
2011-10-17,11.539,11.884,11.539,11.798,6152039
2011-10-18,11.763,11.763,11.195,11.229,4916045
2011-10-19,11.453,11.574,11.281,11.333,3220386
2011-10-20,11.281,11.419,11.143,11.212,3512318
2011-10-21,11.281,11.539,11.281,11.47,1877156
2011-10-24,11.832,11.866,11.677,11.815,4835401
2011-10-25,11.97,12.314,11.901,12.159,7921142
2011-10-26,12.073,12.194,11.866,12.073,3918365
2011-10-27,12.245,12.659,12.056,12.641,6225644
2011-10-28,13.02,13.348,12.504,12.555,9663904
2011-10-31,12.521,12.848,12.228,12.314,3216421
2011-11-01,11.987,12.314,11.798,11.901,5428192
2011-11-02,11.539,12.297,11.539,12.245,4557601
2011-11-03,12.142,12.142,11.694,11.78,3515285
2011-11-04,12.228,12.263,11.901,11.97,5392620
2011-11-07,12.021,12.125,11.798,12.056,1733718
2011-11-08,12.021,12.142,11.866,11.866,3556893
2011-11-09,12.159,12.28,11.884,11.935,5443010
2011-11-10,11.711,11.97,11.556,11.935,4859493
2011-11-11,11.815,11.884,11.539,11.574,5925146
2011-11-14,11.815,11.849,11.643,11.694,4616173
2011-11-15,11.729,11.763,11.539,11.694,2530331
2011-11-16,11.66,11.694,11.367,11.47,3345213
2011-11-17,11.315,11.505,11.178,11.384,5327441
2011-11-18,11.367,11.522,11.367,11.488,5973948
2011-11-21,11.453,11.505,11.195,11.264,2035099
2011-11-22,11.436,11.436,10.781,11.023,11268973
2011-11-23,11.023,11.401,10.954,11.264,6971175
2011-11-24,11.16,11.195,10.85,11.109,31026365
2011-11-25,11.005,11.023,10.85,10.885,2718000
2011-11-28,10.954,11.264,10.919,11.109,4411828
2011-11-29,11.023,11.539,11.023,11.333,5954862
2011-11-30,11.229,11.694,11.195,11.677,6443503
2011-12-01,12.056,12.056,11.763,11.866,8024837
2011-12-02,11.866,11.866,11.591,11.677,7266085
2011-12-05,11.677,11.78,11.625,11.746,5497744
2011-12-06,11.711,11.746,11.367,11.47,2365833
2011-12-07,11.677,11.677,11.367,11.539,2694069
2011-12-08,11.384,11.556,11.35,11.522,2901921
2011-12-09,11.281,11.488,11.264,11.281,2053777
2011-12-12,11.625,11.677,11.505,11.539,3483204
2011-12-13,11.488,11.488,11.195,11.246,3339550
2011-12-14,11.195,11.419,11.195,11.333,2254848
2011-12-15,11.109,11.333,11.074,11.264,3667388
2011-12-16,11.178,11.453,11.16,11.436,2250266
2011-12-19,11.436,11.453,11.126,11.315,2292566
2011-12-20,11.178,11.333,11.126,11.246,1455741
2011-12-21,11.367,11.419,11.229,11.264,1395316
2011-12-22,11.246,11.384,11.246,11.315,1340505
2011-12-23,11.453,11.453,11.281,11.401,1575047
2011-12-28,11.625,11.625,11.281,11.367,1421494
2011-12-29,11.195,11.367,11.195,11.367,1546821
2011-12-30,11.367,11.711,11.367,11.47,2121522
2012-01-03,11.66,11.78,11.574,11.643,1719951
2012-01-04,11.78,11.78,11.367,11.367,3850451
2012-01-05,11.333,11.488,11.333,11.436,3527755
2012-01-06,11.367,11.453,11.298,11.35,2440172
2012-01-09,11.35,11.643,11.281,11.625,2588210
2012-01-10,11.694,11.901,11.556,11.884,4951822
2012-01-11,11.935,11.935,11.763,11.901,3464553
2012-01-12,11.901,12.056,11.884,12.039,3254120
2012-01-13,12.056,12.108,11.953,12.039,3033868
2012-01-16,11.884,12.039,11.746,11.849,1321663
2012-01-17,11.832,12.056,11.832,12.021,2554657
2012-01-18,11.987,12.211,11.97,11.987,4899233
2012-01-19,12.056,12.4,12.056,12.4,6605962
2012-01-20,12.573,12.641,12.521,12.641,3783994
2012-01-26,12.917,12.917,12.073,12.659,5810036
2012-01-27,12.883,12.986,12.641,12.779,6856177
2012-01-30,12.796,13.244,12.676,13.227,11695213
2012-01-31,13.434,13.434,13.089,13.227,9139643
2012-02-01,13.003,13.468,13.003,13.158,7459123
2012-02-02,13.623,13.623,13.279,13.33,5694786
2012-02-03,13.572,13.572,13.158,13.193,4123686
2012-02-06,13.227,13.52,13.227,13.503,3857167
2012-02-07,13.468,13.64,13.296,13.571,5689689
2012-02-08,13.658,13.675,13.485,13.64,8603437
2012-02-09,13.399,13.692,13.399,13.675,3738407
2012-02-10,13.606,13.606,13.434,13.537,2298204
2012-02-13,13.606,13.606,13.33,13.365,2560237
2012-02-14,13.382,13.589,13.089,13.537,5023424
2012-02-15,13.52,13.709,13.296,13.537,7050000
2012-02-16,13.261,13.52,13.261,13.485,2598955
2012-02-17,13.52,13.744,13.451,13.727,5100317
2012-02-20,14.105,14.105,13.348,13.399,6601500
2012-02-21,13.399,13.399,13.055,13.141,10404842
2012-02-22,13.124,13.193,12.986,13.158,6783962
2012-02-23,13.106,13.124,12.745,12.796,11454584
2012-02-24,13.089,13.089,12.641,12.676,9237319
2012-02-27,12.59,12.745,12.073,12.125,13798627
2012-02-28,12.383,12.814,12.314,12.814,9348481
2012-02-29,12.934,13.348,12.917,13.261,9600920
2012-03-01,13.175,13.365,12.934,13.038,6302077
2012-03-02,13.399,13.399,13.193,13.33,6358397
2012-03-05,13.261,13.33,12.951,13.02,5813508
2012-03-06,13.227,13.279,12.986,13.003,6505490
2012-03-07,12.934,13.003,12.831,12.969,6556692
2012-03-08,12.986,13.089,12.917,12.969,5682501
2012-03-09,12.951,13.124,12.934,13.055,3612031
2012-03-12,13.089,13.348,13.089,13.244,6315081
2012-03-13,13.434,13.485,13.365,13.416,6433728
2012-03-14,13.692,13.778,12.9,13.038,17068303
2012-03-15,13.141,13.175,12.934,13.141,7364035
2012-03-16,13.055,13.416,13.055,13.365,7534382
2012-03-20,13.141,13.313,13.003,13.106,4721612
2012-03-21,13.038,13.089,12.934,12.969,6702020
2012-03-22,13.089,13.158,12.951,13.038,4124702
2012-03-23,13.124,13.124,12.848,12.917,4260575
2012-03-26,13.038,13.038,12.59,12.779,6882017
2012-03-27,12.745,12.969,12.71,12.865,8248300
2012-03-28,12.986,12.986,12.728,12.762,5355275
2012-03-29,12.762,12.762,12.676,12.71,7938000
2012-03-30,12.555,12.607,12.366,12.383,17829313
2012-04-02,12.436,12.648,12.26,12.33,11333703
2012-04-03,12.171,12.365,12.101,12.189,9882542
2012-04-05,12.207,12.207,12.03,12.083,7873236
2012-04-10,12.348,12.348,12.066,12.171,5443534
2012-04-11,11.995,12.083,11.766,11.854,6551129
2012-04-12,11.73,11.801,11.572,11.66,9077922
2012-04-13,11.766,12.048,11.748,12.013,5161588
2012-04-16,11.872,11.907,11.73,11.801,3018837
2012-04-17,11.801,11.924,11.73,11.854,4957990
2012-04-18,11.889,11.942,11.695,11.748,5083361
2012-04-19,11.625,11.872,11.607,11.854,5339458
2012-04-20,11.854,11.854,11.625,11.66,5972420
2012-04-23,11.589,11.642,11.501,11.501,5066558
2012-04-24,11.501,11.66,11.466,11.501,4713716
2012-04-25,11.466,11.501,11.378,11.395,4700424
2012-04-26,11.501,11.66,11.413,11.607,5165591
2012-04-27,11.783,11.783,11.484,11.589,4117211
2012-04-30,11.607,11.695,11.554,11.607,2479063
2012-05-02,11.801,11.907,11.73,11.801,5603921
2012-05-03,11.801,11.836,11.466,11.572,6308174
2012-05-04,11.607,11.889,11.572,11.819,5806085
2012-05-07,11.642,11.766,11.625,11.625,4968605
2012-05-08,11.607,11.819,11.607,11.73,3636111
2012-05-09,11.642,11.836,11.607,11.783,5479148
2012-05-10,11.66,11.66,11.025,11.043,15553694
2012-05-11,10.937,11.237,10.831,11.166,5577078
2012-05-14,11.06,11.131,10.884,10.937,6776226
2012-05-15,10.954,10.99,10.813,10.901,5653006
2012-05-16,10.813,10.99,10.407,10.637,9137506
2012-05-17,10.937,11.289,10.602,10.919,9291400
2012-05-18,10.425,10.954,10.372,10.937,13911202
2012-05-21,10.937,10.937,10.637,10.884,5979709
2012-05-22,10.831,10.937,10.76,10.848,5730109
2012-05-23,10.672,10.778,10.46,10.637,5493630
2012-05-24,10.496,10.637,10.496,10.566,2178802
2012-05-25,10.566,10.743,10.478,10.654,3292398
2012-05-28,10.549,10.672,10.478,10.602,1937778
2012-05-29,10.584,10.848,10.513,10.813,3987106
2012-05-30,10.813,10.813,10.549,10.566,5689250
2012-05-31,10.425,10.654,10.407,10.566,7044369
2012-06-01,10.654,11.043,10.619,11.007,7795027
2012-06-04,10.866,10.901,10.707,10.866,5128374
2012-06-05,10.813,10.848,10.69,10.76,6248610
2012-06-06,10.796,10.796,10.672,10.725,2174435
2012-06-07,10.76,10.919,10.707,10.725,2914386
2012-06-08,10.707,10.831,10.619,10.725,2668053
2012-06-11,10.796,10.901,10.796,10.848,2655584
2012-06-12,10.76,10.831,10.725,10.831,1255660
2012-06-13,10.831,10.937,10.672,10.778,4302898
2012-06-14,10.672,10.743,10.496,10.496,4139011
2012-06-15,10.566,10.76,10.478,10.672,5636948
2012-06-18,10.76,11.007,10.76,10.937,3100976
2012-06-19,11.025,11.025,10.919,10.972,2860979
2012-06-20,10.99,11.078,10.972,11.078,2780010
2012-06-21,11.095,11.166,10.972,11.007,3014332
2012-06-22,10.901,11.113,10.866,10.99,2827990
2012-06-25,10.848,10.901,10.76,10.831,2510999
2012-06-26,10.637,10.831,10.637,10.813,2590580
2012-06-27,10.813,11.095,10.813,10.866,2044256
2012-06-28,10.884,10.954,10.69,10.707,2707023
2012-06-29,10.69,11.043,10.69,10.99,4367833
2012-07-03,11.025,11.166,10.778,11.06,2506281
2012-07-04,11.095,11.184,11.025,11.113,1978860
2012-07-05,11.184,11.607,11.131,11.395,4551862
2012-07-06,11.572,11.713,11.466,11.695,5228599
2012-07-09,11.554,11.66,11.307,11.448,2476233
2012-07-10,11.448,11.501,11.219,11.219,3761948
2012-07-11,11.289,11.519,11.237,11.325,2178592
2012-07-12,11.431,11.431,11.131,11.166,1754147
2012-07-13,11.254,11.431,11.166,11.431,3090781
2012-07-16,11.378,11.413,11.184,11.289,3351251
2012-07-17,11.307,11.66,11.307,11.607,3411116
2012-07-18,11.607,11.642,11.536,11.607,4404310
2012-07-19,11.519,11.713,11.519,11.695,4452200
2012-07-20,11.713,11.73,11.413,11.501,3250396
2012-07-23,11.448,11.448,11.289,11.325,1988101
2012-07-24,11.166,11.466,11.113,11.201,2722456
2012-07-25,11.078,11.113,11.007,11.095,2707405
2012-07-26,11.095,11.237,11.043,11.184,2026800
2012-07-27,11.342,11.378,11.184,11.36,1173720
2012-07-30,11.501,11.519,11.378,11.448,2100934
2012-07-31,11.395,11.466,11.307,11.325,3734358
2012-08-01,11.448,11.466,11.307,11.325,2390275
2012-08-02,11.289,11.448,11.289,11.342,2094007
2012-08-03,11.325,11.325,11.131,11.166,1729619
2012-08-06,11.342,11.448,11.289,11.395,1917879
2012-08-07,11.466,11.466,11.36,11.395,5001582
2012-08-08,11.466,11.466,10.513,10.901,11847661
2012-08-09,10.866,11.484,10.76,11.325,12007331
2012-08-10,11.289,11.36,11.113,11.219,3732641
2012-08-13,11.413,11.413,11.272,11.307,3749172
2012-08-14,11.395,11.466,11.378,11.448,4514124
2012-08-15,11.501,11.501,11.219,11.289,4566971
2012-08-16,11.466,11.536,11.325,11.519,6940392
2012-08-17,11.484,11.519,11.431,11.484,5399347
2012-08-20,11.642,11.642,11.466,11.554,1340392
2012-08-21,11.607,11.607,11.413,11.466,1843633
2012-08-22,11.554,11.554,11.395,11.501,5741373
2012-08-23,11.625,11.642,11.431,11.484,5800802
2012-08-24,11.484,11.501,11.36,11.431,20033923
2012-08-27,11.448,11.466,11.289,11.413,4764574
2012-08-28,11.289,11.36,11.184,11.289,2229346
2012-08-29,11.378,11.378,11.043,11.131,3224522
2012-08-30,11.113,11.219,11.025,11.131,2937502
2012-08-31,11.131,11.325,11.043,11.148,2775792
2012-09-03,11.113,11.131,10.937,11.007,6189589
2012-09-04,11.007,11.166,10.919,10.937,4200866
2012-09-05,10.813,10.954,10.602,10.672,11675217
2012-09-06,10.672,10.831,10.672,10.725,5860066
2012-09-07,10.866,11.06,10.866,11.025,4250672
2012-09-10,11.113,11.113,10.954,11.043,2766470
2012-09-11,11.025,11.131,10.937,11.095,3990539
2012-09-12,11.148,11.201,11.131,11.148,4712697
2012-09-13,11.148,11.201,11.06,11.148,8079518
2012-09-14,11.289,11.307,11.113,11.237,13313074
2012-09-17,11.289,11.378,11.289,11.36,6396225
2012-09-18,11.378,11.589,11.378,11.572,5528601
2012-09-19,11.448,11.572,11.395,11.431,5328163
2012-09-20,11.431,11.572,11.431,11.519,6106364
2012-09-21,11.536,11.536,11.413,11.466,2512494
2012-09-24,11.378,11.466,11.325,11.395,2789788
2012-09-25,11.272,11.466,11.272,11.413,1266040
2012-09-26,11.413,11.413,11.254,11.272,1652499
2012-09-27,11.201,11.413,11.201,11.307,2198910
2012-09-28,11.395,11.395,11.113,11.131,4443898
2012-10-03,11.572,11.572,11.431,11.466,8798359
2012-10-04,11.554,11.572,11.413,11.448,3342584
2012-10-05,11.448,11.607,11.431,11.572,5507800
2012-10-08,11.572,11.695,11.395,11.66,4319961
2012-10-09,11.678,11.713,11.589,11.66,2461289
2012-10-10,11.536,11.713,11.519,11.625,3365007
2012-10-11,11.484,11.625,11.484,11.519,2198207
2012-10-12,11.554,11.819,11.519,11.783,4617811
2012-10-15,11.748,11.907,11.713,11.836,2107200
2012-10-16,11.907,11.907,11.748,11.872,1723254
2012-10-17,11.907,12.083,11.854,12.066,4338688
2012-10-18,12.066,12.083,11.836,11.924,2514109
2012-10-19,11.889,12.119,11.854,12.119,2333347
2012-10-22,12.013,12.171,11.995,12.154,3140232
2012-10-24,11.872,12.154,11.872,12.119,2842392
2012-10-25,12.119,12.33,12.119,12.277,5959601
2012-10-26,12.101,12.313,12.013,12.154,3028941
2012-10-29,12.101,12.33,12.101,12.207,4395818
2012-10-30,12.207,12.277,12.101,12.171,2915139
2012-10-31,12.171,12.418,12.171,12.383,3852113
2012-11-01,12.348,12.736,12.33,12.718,5250528
